key,trinomial,dcterms:coverage_temporal,artifact,xsd:gDate_earliestStart,xsd:gDate_latestStart,xsd:gDate_earliestEnd,xsd:gDate_latestEnd,skos:CloseMatch,count,lat,long
2435,41TA32,Historic Period,,,1690 AD,1950 AD,,http://n2t.net/ark:/99152/p07fthdvbjk,1,32.367974,-100.035338
2436,41TA34,Prehistoric,,,12550 BC,1690 AD,,,4,32.261793,-100.011835
2437,41TA35,Prehistoric,,,12550 BC,1690 AD,,,4,32.260677,-99.996695
2438,41TA36,Prehistoric,,,12550 BC,1690 AD,,,2,32.260925,-100.00863
2439,41TA39,Prehistoric,,,12550 BC,1690 AD,,,2,32.257584,-100.001183
2440,41TA45,Historic Period,,,1690 AD,1950 AD,,http://n2t.net/ark:/99152/p07fthdvbjk,1,32.254249,-99.957728
2441,41TA46,Prehistoric,,,12550 BC,1690 AD,,,1,32.472171,-99.796194
2442,41TA5,Prehistoric,,,12550 BC,1690 AD,,,3,32.262616,-99.995665
2443,41TA51,Prehistoric,,,12550 BC,1690 AD,,,1,32.387426,-99.751179
2444,41TA53,Prehistoric,,,12550 BC,1690 AD,,,1,32.381491,-99.81347
2445,41TA61,Historic Period,,,1690 AD,1950 AD,,http://n2t.net/ark:/99152/p07fthdvbjk,1,32.289884,-99.797814
2446,41TA66,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,3,32.253654,-99.988168
2447,41TA66,Prehistoric,,,12550 BC,1690 AD,,,3,32.253654,-99.988168
2448,41TA69,Prehistoric,,,12550 BC,1690 AD,,,6,32.319172,-99.846758
2449,41TA79,Prehistoric,,,12550 BC,1690 AD,,,18,32.45975,-99.911678
2450,41TA8,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,15,32.448491,-99.861892
2451,41TA8,Prehistoric,,,12550 BC,1690 AD,,,15,32.448491,-99.861892
2452,41TA80,Historic Period,,,1690 AD,1950 AD,,http://n2t.net/ark:/99152/p07fthdvbjk,1,32.421298,-99.929775
2453,41TA81,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,5,32.396386,-99.948711
2454,41TA81,,Edwards Chert,,,,,,4,32.396386,-99.948711
2455,41TA81,Historic Period,,,1690 AD,1950 AD,,http://n2t.net/ark:/99152/p07fthdvbjk,5,32.396386,-99.948711
2456,41TA81,Prehistoric,,,12550 BC,1690 AD,,,4,32.396386,-99.948711
2457,41TA83,Prehistoric,,,12550 BC,1690 AD,,,2,32.264177,-100.001383
2458,41TE282,Late Prehistoric,,,630 AD,1700 AD,,http://n2t.net/ark:/99152/p0m448vvmv7,1,30.151761,-102.107431
2459,41TE282,Toyah ,,,1300 AD,1750 AD,,http://n2t.net/ark:/99152/p0bw9m8rf48,1,30.151761,-102.107431
2460,41TE9,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,2,30.078877,-101.926963
2461,41TE9,Historic Period,,,1690 AD,1950 AD,,http://n2t.net/ark:/99152/p07fthdvbjk,2,30.078877,-101.926963
2462,41TG109,Prehistoric,,,12550 BC,1690 AD,,,2,31.353052,-100.54476
2463,41TG12,Prehistoric,,,12550 BC,1690 AD,,,1,31.493101,-100.498935
2464,41TG151,,Williams Point,,2050 BC,50 BC,,,1,31.413975,-100.648779
2465,41TG151,Late Archaic,,,2050 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p0m448vtqnz,1,31.413975,-100.648779
2466,41TG177,Late Prehistoric,,,750 AD,1150 AD,1690 AD,http://n2t.net/ark:/99152/p0m448vvmv7,1,31.309843,-100.627786
2467,41TG182,Prehistoric,,,12550 BC,1690 AD,,,2,31.451075,-100.384896
2468,41TG191,Toyah,,1250 AD,1450 AD,1600 AD,1750 AD,http://n2t.net/ark:/99152/p0qkjhbzth5,2,31.524055,-100.553866
2469,41TG201,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,2,31.480785,-100.531897
2470,41TG218,Middle Archaic Period,,,3599 BC,2299 BC,,http://n2t.net/ark:/99152/p0qkjhb529j,21,31.449984,-100.390678
2471,41TG218,,Bulverde Point,,3050 BC,1550 BC,,,21,31.449984,-100.390678
2472,41TG218,Prehistoric,,,12550 BC,1690 AD,,,21,31.449984,-100.390678
2473,41TG229,Prehistoric,,,12550 BC,1690 AD,,,6,31.172998,-100.494761
2474,41TG233,Late Archaic,,,2050 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p0m448vtqnz,2,31.335909,-100.686198
2475,41TG278,Prehistoric,,,12550 BC,1690 AD,,,10,31.188118,-100.589643
2476,41TG286,Late Archaic,,,2050 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p0m448vtqnz,1,,
2477,41TG288,Late Archaic,,,2050 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p0m448vtqnz,1,,
2478,41TG289,Late Archaic,,,2050 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p0m448vtqnz,2,,
2479,41TG291,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,1,,
2480,41TG298,Late Archaic,,,2050 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p0m448vtqnz,1,,
2481,41TG303,Prehistoric,,,12550 BC,1690 AD,,,2,31.452244,-100.390186
2482,41TG307,Early Archaic,,,6850 BC,4050 BC,,http://n2t.net/ark:/99152/p0m448vxj6h,18,31.47032,-100.34234
2483,41TG307,Archaic,,,6850 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p07fthdxxsh,3,31.47032,-100.34234
2484,41TG308,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,4,31.473354,-100.341246
2485,41TG309,Early Archaic,,,6850 BC,4050 BC,,http://n2t.net/ark:/99152/p0m448vxj6h,18,31.474987,-100.336059
2486,41TG309,Archaic,,,6850 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p07fthdxxsh,3,31.474987,-100.336059
2487,41TG346,Toyah,,1250 AD,1450 AD,1600 AD,1750 AD,http://n2t.net/ark:/99152/p0qkjhbzth5,28,31.549,-100.57283
2488,41TG346,Late Prehistoric,,,630 AD,1700 AD,,http://n2t.net/ark:/99152/p0m448vvmv7,44,31.549,-100.57283
2489,41TG346,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,10,31.549,-100.57283
2490,41TG346,Archaic,,,6550 BC,700 AD,,http://n2t.net/ark:/99152/p07fthdxxsh,5,31.549,-100.57283
2491,41TG347,Late Prehistoric,,,750 AD,1150 AD,1690 AD,http://n2t.net/ark:/99152/p0m448vvmv7,2,31.550295,-100.574632
2492,41TG351,Late Archaic,,,2050 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p0m448vtqnz,2,31.428334,-100.434705
2493,41TG352,Late Archaic,,,2050 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p0m448vtqnz,2,31.459371,-100.449533
2494,41TG352,Late Prehistoric,,,750 AD,1150 AD,1690 AD,http://n2t.net/ark:/99152/p0m448vvmv7,2,31.459371,-100.449533
2495,41TG45,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,19,31.146808,-100.493133
2496,41TG536,Prehistoric,,,12550 BC,1690 AD,,,3,31.54806,-100.552336
2497,41TG54,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,1,31.451512,-100.51593
2498,41TG569,Late Prehistoric,,,750 AD,1150 AD,1690 AD,http://n2t.net/ark:/99152/p0m448vvmv7,1,31.279158,-100.628141
2499,41TG57,Early Archaic,,,6850 BC,4050 BC,,http://n2t.net/ark:/99152/p0m448vxj6h,1,31.454426,-100.42964
2500,41TG570,Late Prehistoric,,,750 AD,1150 AD,1690 AD,http://n2t.net/ark:/99152/p0m448vvmv7,1,31.282416,-100.628744
2501,41TG577,Prehistoric,,,12550 BC,1690 AD,,,12,31.472151,-100.623274
2502,41TG607,Middle Archaic,,,4050 BC,2050 BC,,http://n2t.net/ark:/99152/p0m448v3gsp,45,31.449724,-100.388206
2503,41TG607,Middle Archaic Period,,,3599 BC,2299 BC,,http://n2t.net/ark:/99152/p0qkjhb529j,45,31.449724,-100.388206
2504,41TG607,Prehistoric,,,12550 BC,1690 AD,,,45,31.449724,-100.388206
2505,41TG607,,Bulverde Point,,3050 BC,1550 BC,,,45,31.449724,-100.388206
2506,41TG607,Late Archaic,,,2050 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p0m448vtqnz,45,31.449724,-100.388206
2507,41TG608,Prehistoric,,,12550 BC,1690 AD,,,44,31.447596,-100.388704
2508,41TG608,Late Archaic,,,2050 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p0m448vtqnz,44,31.447596,-100.388704
2509,41TG621,Prehistoric,,,12550 BC,1690 AD,,,26,31.541604,-100.229542
2510,41TG621,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,26,31.541604,-100.229542
2511,41TG622,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,29,31.541621,-100.231487
2512,41TG622,Prehistoric,,,12550 BC,1690 AD,,,29,31.541621,-100.231487
2513,41TG626,Prehistoric,,,12550 BC,1690 AD,,,12,31.510867,-100.605059
2514,41TG630,Prehistoric,,,12550 BC,1690 AD,,,16,31.333481,-100.643686
2515,41TG630,Late Archaic,,,2050 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p0m448vtqnz,10,31.333481,-100.643686
2516,41TG631,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,12,31.326169,-100.643601
2517,41TG634,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,12,31.250924,-100.638087
2518,41TG635,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,13,31.353631,-100.640142
2519,41TG639,Early Archaic,,,6850 BC,4050 BC,,http://n2t.net/ark:/99152/p0m448vxj6h,11,31.121599,-100.581311
2520,41TG640,Prehistoric,,,12550 BC,1690 AD,,,54,31.188034,-100.598609
2521,41TG640,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,54,31.188034,-100.598609
2522,41TG642,Prehistoric,,,12550 BC,1690 AD,,,24,31.263829,-100.638161
2523,41TG647,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,24,31.258609,-100.637989
2524,41TG647,Prehistoric,,,12550 BC,1690 AD,,,24,31.258609,-100.637989
2525,41TG648,Prehistoric,,,12550 BC,1690 AD,,,19,31.261928,-100.637921
2526,41TG650,Prehistoric,,,12550 BC,1690 AD,,,13,31.095646,-100.570886
2527,41TG653,Prehistoric,,,12550 BC,1690 AD,,,9,31.204173,-100.609148
2528,41TG658,Prehistoric,,,12550 BC,1690 AD,,,9,31.236686,-100.631126
2529,41TG660,Prehistoric,,,12550 BC,1690 AD,,,21,31.190277,-100.599782
2530,41TG660,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,21,31.190277,-100.599782
2531,41TG91,,Caddo Ceramics,,500 AD,1800 AD,,,5,31.318789,-100.48365
2532,41TG91,Toyah,,1250 AD,1450 AD,1600 AD,1750 AD,http://n2t.net/ark:/99152/p0qkjhbzth5,41,31.318789,-100.48365
2533,41TG91,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,5,31.318789,-100.48365
2534,41TG91,Late Prehistoric,,,750 AD,1150 AD,1690 AD,http://n2t.net/ark:/99152/p0m448vvmv7,27,31.318789,-100.48365
2535,41TG91,Late Archaic Period,,,2299 BC,400 AD,1200 AD,http://n2t.net/ark:/99152/p0t3585b2rd,4,31.318789,-100.48365
2536,41TG91,Prehistoric,,,12550 BC,1690 AD,,,4,31.318789,-100.48365
2537,41TG91,Late Archaic,,,2050 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p0m448vtqnz,2,31.318789,-100.48365
2538,41TV1022,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,1,30.159415,-97.812137
2539,41TV1023,Prehistoric,,,12550 BC,1690 AD,,,23,30.26169,-97.909294
2540,41TV1023,Early Archaic,,,6850 BC,4050 BC,,http://n2t.net/ark:/99152/p0m448vxj6h,23,30.26169,-97.909294
2541,41TV1023,Middle Archaic,,,4050 BC,2050 BC,,http://n2t.net/ark:/99152/p0m448v3gsp,23,30.26169,-97.909294
2542,41TV1023,Archaic,,,6850 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p07fthdxxsh,23,30.26169,-97.909294
2543,41TV1024,Early Archaic,,,6850 BC,4050 BC,,http://n2t.net/ark:/99152/p0m448vxj6h,20,30.264344,-97.90941
2544,41TV1024,Middle Archaic,,,4050 BC,2050 BC,,http://n2t.net/ark:/99152/p0m448v3gsp,20,30.264344,-97.90941
2545,41TV1027,Early Archaic,,,6850 BC,4050 BC,,http://n2t.net/ark:/99152/p0m448vxj6h,19,30.275526,-97.917209
2546,41TV1027,Middle Archaic,,,4050 BC,2050 BC,,http://n2t.net/ark:/99152/p0m448v3gsp,19,30.275526,-97.917209
2547,41TV1027,Late Archaic Period,,,2299 BC,400 AD,1200 AD,http://n2t.net/ark:/99152/p0t3585b2rd,19,30.275526,-97.917209
2548,41TV1051,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,16,30.14472,-97.868677
2549,41TV1052,Historic,,,1750 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,3,,
2550,41TV1052,Prehistoric,,,12550 BC,1690 AD,,,3,,
2551,41TV1053,Historic,,,1750 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,2,30.145768,-97.866912
2552,41TV1053,Prehistoric,,,12550 BC,1690 AD,,,2,30.145768,-97.866912
2553,41TV1080,Late Archaic,,,300 BC,700 AD,,http://n2t.net/ark:/99152/p0m448vtqnz,2,30.250682,-97.926773
2554,41TV1081,Late Archaic,,,300 BC,700 AD,,http://n2t.net/ark:/99152/p0m448vtqnz,1,30.253365,-97.926047
2555,41TV1091,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,1,30.405515,-97.711216
2556,41TV1092,Prehistoric,,,12550 BC,1690 AD,,,2,30.195835,-97.702693
2557,41TV1096,Prehistoric,,,12550 BC,1690 AD,,,2,30.159697,-97.70732
2558,41TV1107,Prehistoric,,,12550 BC,1690 AD,,,1,30.362683,-98.033709
2559,41TV1113,Prehistoric,,,12550 BC,1690 AD,,,1,30.365171,-98.03715
2560,41TV1117,Prehistoric,,,12550 BC,1690 AD,,,2,30.302393,-97.936516
2561,41TV1138,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,3,30.361403,-97.916411
2562,41TV1153,Prehistoric,,,12550 BC,1690 AD,,,2,30.286764,-97.926443
2563,41TV1163,Prehistoric,,,12550 BC,1690 AD,,,2,30.292666,-97.927679
2564,41TV1163,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,2,30.292666,-97.927679
2565,41TV1180,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,2,30.3627,-97.920507
2566,41TV1181,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,2,30.361669,-97.91801
2567,41TV1185,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,2,30.354825,-97.930634
2568,41TV1186,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,2,30.358881,-97.919061
2569,41TV1198,Late Archaic,,,2050 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p0m448vtqnz,1,30.445632,-97.623775
2570,41TV1198,,Ensor Dart,,250 BC,550 AD,,,1,30.445632,-97.623775
2571,41TV1206,Prehistoric,,,12550 BC,1690 AD,,,2,,
2572,41TV1207,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,1,30.353734,-97.557499
2573,41TV1211,Prehistoric,,,12550 BC,1690 AD,,,1,30.367597,-97.547327
2574,41TV1212,Prehistoric,,,12550 BC,1690 AD,,,1,30.368644,-97.546531
2575,41TV1213,Prehistoric,,,12550 BC,1690 AD,,,2,30.355347,-97.55245
2576,41TV1215,Prehistoric,,,12550 BC,1690 AD,,,2,30.358917,-97.557881
2577,41TV1216,Prehistoric,,,12550 BC,1690 AD,,,2,30.352025,-97.562153
2578,41TV1218,Prehistoric,,,12550 BC,1690 AD,,,2,30.341014,-97.546284
2579,41TV1219,Prehistoric,,,12550 BC,1690 AD,,,2,30.346175,-97.547113
2580,41TV1221,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,1,30.338912,-97.545545
2581,41TV1221,,Montell Point,,1050 BC,950 AD,,,3,30.338912,-97.545545
2582,41TV1221,Late Archaic,,,2050 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p0m448vtqnz,3,30.338912,-97.545545
2583,41TV1221,Middle Archaic,,,4050 BC,2050 BC,,http://n2t.net/ark:/99152/p0m448v3gsp,3,30.338912,-97.545545
2584,41TV1222,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,3,30.34107,-97.919287
2585,41TV1223,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,3,30.343598,-97.918303
2586,41TV1228,Prehistoric,,,12550 BC,1690 AD,,,1,30.38824,-97.884443
2587,41TV1231,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,3,30.3368,-97.908089
2588,41TV1236,Prehistoric,,,12550 BC,1690 AD,,,2,30.308858,-97.879591
2589,41TV1237,Prehistoric,,,12550 BC,1690 AD,,,2,30.310869,-97.878476
2590,41TV124,Prehistoric,,,12550 BC,1690 AD,,,8,30.515303,-97.868636
2591,41TV124,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,8,30.515303,-97.868636
2592,41TV1250,Prehistoric,,,12550 BC,1690 AD,,,7,30.342684,-98.127173
2593,41TV1256,,Pedernales Dart,,1050 BC,50 BC,,,12,30.283857,-97.577734
2594,41TV1256,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,12,30.283857,-97.577734
2595,41TV1256,Prehistoric,,,12550 BC,1690 AD,,,12,30.283857,-97.577734
2596,41TV1260,Prehistoric,,,12550 BC,1690 AD,,,8,30.281314,-97.580308
2597,41TV1260,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,8,30.281314,-97.580308
2598,41TV1268,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,8,30.277747,-97.586721
2599,41TV1268,Prehistoric,,,12550 BC,1690 AD,,,8,30.277747,-97.586721
2600,41TV1270,Prehistoric,,,12550 BC,1690 AD,,,8,30.274938,-97.588996
2601,41TV1270,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,8,30.274938,-97.588996
2602,41TV1275,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,11,30.263144,-97.59983
2603,41TV1275,Prehistoric,,,12550 BC,1690 AD,,,11,30.263144,-97.59983
2604,41TV1278,,Angostura Point,,8050 BC,6050 BC,,,13,30.268581,-97.593536
2605,41TV1278,,Gower Point,,6550 BC,5050 BC,,,13,30.268581,-97.593536
2606,41TV1278,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,13,30.268581,-97.593536
2607,41TV1278,Prehistoric,,,12550 BC,1690 AD,,,13,30.268581,-97.593536
2608,41TV1283,Prehistoric,,,12550 BC,1690 AD,,,4,30.297542,-97.639488
2609,41TV1284,Prehistoric,,,12550 BC,1690 AD,,,4,30.201848,-97.722435
2610,41TV1290,,Montell Point,,1050 BC,950 AD,,,1,30.35173,-97.618442
2611,41TV1290,Late Archaic,,,2050 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p0m448vtqnz,1,30.35173,-97.618442
2612,41TV130,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,10,30.434621,-97.874793
2613,41TV130,Archaic,,,6850 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p07fthdxxsh,1,30.434621,-97.874793
2614,41TV1301,Prehistoric,,,12550 BC,1690 AD,,,1,30.315865,-97.948893
2615,41TV1316,Prehistoric,,,12550 BC,1690 AD,,,4,30.275201,-97.534842
2616,41TV1317,Prehistoric,,,12550 BC,1690 AD,,,31,30.278323,-97.540566
2617,41TV1320,,Gower Point,,6550 BC,5050 BC,,,1,30.290377,-97.569063
2618,41TV1320,,Angostura Point,,8050 BC,6050 BC,,,1,30.290377,-97.569063
2619,41TV1325,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,2,30.383371,-97.621681
2620,41TV1327,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,2,30.378193,-97.62012
2621,41TV1327,Prehistoric,,,12550 BC,1690 AD,,,3,30.378193,-97.62012
2622,41TV1328,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,5,30.36033,-97.595722
2623,41TV134,Archaic,,,6850 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p07fthdxxsh,1,30.365125,-97.661436
2624,41TV1342,Late Prehistoric,,,750 AD,1150 AD,1690 AD,http://n2t.net/ark:/99152/p0m448vvmv7,19,30.471919,-98.097971
2625,41TV1342,Middle Archaic,,,4050 BC,2050 BC,,http://n2t.net/ark:/99152/p0m448v3gsp,19,30.471919,-98.097971
2626,41TV1342,,Pedernales Point,,1050 BC,50 BC,,,19,30.471919,-98.097971
2627,41TV1342,Late Archaic,,,2050 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p0m448vtqnz,19,30.471919,-98.097971
2628,41TV1342,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,19,30.471919,-98.097971
2629,41TV1344,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,3,30.372476,-97.524518
2630,41TV1346,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,2,30.375149,-97.527923
2631,41TV1347,Prehistoric,,,12550 BC,1690 AD,,,1,30.394053,-97.535373
2632,41TV1347,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,1,30.394053,-97.535373
2633,41TV1348,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,1,30.395141,-97.532557
2634,41TV1349,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,2,30.3828,-97.534354
2635,41TV1352,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,2,30.364685,-97.515396
2636,41TV1353,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,1,30.364591,-97.518238
2637,41TV1354,Prehistoric,,,12550 BC,1690 AD,,,1,30.372793,-97.527094
2638,41TV1355,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,1,30.378868,-97.526493
2639,41TV1355,Prehistoric,,,12550 BC,1690 AD,,,1,30.378868,-97.526493
2640,41TV1357,Prehistoric,,,12550 BC,1690 AD,,,2,30.383268,-97.538333
2641,41TV1358,Prehistoric,,,12550 BC,1690 AD,,,2,30.391038,-97.518359
2642,41TV1359,Prehistoric,,,12550 BC,1690 AD,,,2,30.366872,-97.51965
2643,41TV1360,Prehistoric,,,12550 BC,1690 AD,,,2,30.370699,-97.520591
2644,41TV1361,Prehistoric,,,12550 BC,1690 AD,,,2,30.372408,-97.520159
2645,41TV1362,Prehistoric,,,12550 BC,1690 AD,,,2,30.373818,-97.526715
2646,41TV1363,Prehistoric,,,12550 BC,1690 AD,,,3,30.380627,-97.535344
2647,41TV1363,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,2,30.380627,-97.535344
2648,41TV1364,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,49,30.266456,-97.768845
2649,41TV1364,Prehistoric,,,12550 BC,1690 AD,,,83,30.266456,-97.768845
2650,41TV1364,Paleoindian,,12550 BC,11050 BC,7850 BC,7050 BC,http://n2t.net/ark:/99152/p0m448vx5q4,504,30.266456,-97.768845
2651,41TV1364,Paleoindian period,,,9550 BC,6850 BC,,http://n2t.net/ark:/99152/p07fthdqd8t,494,30.266456,-97.768845
2652,41TV1364,Late Paleoindian,,,7450 BC,6850 BC,,http://n2t.net/ark:/99152/p0m448vm427,32,30.266456,-97.768845
2653,41TV1364,Clear Fork,,,2650 BC,2150 BC,,http://n2t.net/ark:/99152/p0qkjhbf8k8,32,30.266456,-97.768845
2654,41TV1364,Late Archaic,,1200 BC,1050 BC,650 AD,950 AD,http://n2t.net/ark:/99152/p0m448vtqnz,32,30.266456,-97.768845
2655,41TV1364,Archaic,,,6850 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p07fthdxxsh,494,30.266456,-97.768845
2656,41TV1364,Austin ,,,700 AD,1300 AD,,http://n2t.net/ark:/99152/p0bw9m8trxt,2,30.266456,-97.768845
2657,41TV1364,Late Prehistoric,,,750 AD,1150 AD,1690 AD,http://n2t.net/ark:/99152/p0m448vvmv7,462,30.266456,-97.768845
2658,41TV1365,Prehistoric,,,12550 BC,1690 AD,,,3,30.350435,-97.577657
2659,41TV1369,Prehistoric,,,12550 BC,1690 AD,,,2,30.251514,-97.538738
2660,41TV1370,Historic,,,1750 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,1,30.254688,-97.539304
2661,41TV1371,Prehistoric,,,12550 BC,1690 AD,,,2,30.326521,-97.56238
2662,41TV1373,Prehistoric,,,12550 BC,1690 AD,,,8,30.350345,-97.508788
2663,41TV1375,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,36,30.436949,-98.034239
2664,41TV1375,Prehistoric,,,12550 BC,1690 AD,,,33,30.436949,-98.034239
2665,41TV1392,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,1,30.152641,-97.629011
2666,41TV1398,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,1,30.155069,-97.627399
2667,41TV1399,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,3,30.162201,-97.652979
2668,41TV1400,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,14,30.163345,-97.65368
2669,41TV1400,Prehistoric,,,12550 BC,1690 AD,,,14,30.163345,-97.65368
2670,41TV1401,Prehistoric,,,12550 BC,1690 AD,,,10,30.161455,-97.655959
2671,41TV1401,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,7,30.161455,-97.655959
2672,41TV1406,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,4,30.357898,-97.611312
2673,41TV1410,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,1,30.356086,-97.618277
2674,41TV1414,Prehistoric,,,12550 BC,1690 AD,,,3,30.343542,-97.605335
2675,41TV1417,Prehistoric,,,12550 BC,1690 AD,,,48,30.34434,-97.593717
2676,41TV1417,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,48,30.34434,-97.593717
2677,41TV1418,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,2,30.371751,-97.615861
2678,41TV1418,Prehistoric,,,12550 BC,1690 AD,,,3,30.371751,-97.615861
